"id","long","lat","order","hole","piece","group","STATE_NAME","DRAWSEQ","STATE_FIPS","SUB_REGION","STATE_ABBR"
"0",-824397.60254793,-1923139.20858447,79,FALSE,"4","0.4","Hawaii",1,"15","Pacific","HI"
"0",-819152.86468498,-1927402.94070725,80,FALSE,"4","0.4","Hawaii",1,"15","Pacific","HI"
"0",-813460.85698709,-1936231.7503619,81,FALSE,"4","0.4","Hawaii",1,"15","Pacific","HI"
"0",-815838.57157861,-1944968.2949752,82,FALSE,"4","0.4","Hawaii",1,"15","Pacific","HI"
"0",-815582.28912923,-1955839.42524944,83,FALSE,"4","0.4","Hawaii",1,"15","Pacific","HI"
"0",-536723.69475398,-2074930.44316605,84,FALSE,"5","0.5","Hawaii",1,"15","Pacific","HI"
"0",-540631.03394298,-2082693.90506982,85,FALSE,"5","0.5","Hawaii",1,"15","Pacific","HI"
"0",-552824.22175393,-2083494.02935339,86,FALSE,"5","0.5","Hawaii",1,"15","Pacific","HI"
"0",-572686.81411401,-2075544.69640127,87,FALSE,"5","0.5","Hawaii",1,"15","Pacific","HI"
"0",-594693.29361128,-2076329.20061568,88,FALSE,"5","0.5","Hawaii",1,"15","Pacific","HI"
"0",-597143.62480769,-2069823.53850899,89,FALSE,"5","0.5","Hawaii",1,"15","Pacific","HI"
"0",-591693.10987849,-2067610.25072648,90,FALSE,"5","0.5","Hawaii",1,"15","Pacific","HI"
"0",-591059.92175734,-2059580.1682288,91,FALSE,"5","0.5","Hawaii",1,"15","Pacific","HI"
"0",-583877.95716003,-2064700.6007521,92,FALSE,"5","0.5","Hawaii",1,"15","Pacific","HI"
"0",-567220.0397881,-2067027.87415462,93,FALSE,"5","0.5","Hawaii",1,"15","Pacific","HI"
"0",-565881.58861152,-2066043.42544802,94,FALSE,"5","0.5","Hawaii",1,"15","Pacific","HI"
"0",-562602.90256303,-2064722.58588305,95,FALSE,"5","0.5","Hawaii",1,"15","Pacific","HI"
"0",-560485.30391286,-2069029.77637458,96,FALSE,"5","0.5","Hawaii",1,"15","Pacific","HI"
"0",-557407.35149617,-2069891.15917259,97,FALSE,"5","0.5","Hawaii",1,"15","Pacific","HI"
"0",-556857.0865661,-2070980.19017756,98,FALSE,"5","0.5","Hawaii",1,"15","Pacific","HI"
"0",-536723.69475398,-2074930.44316605,99,FALSE,"5","0.5","Hawaii",1,"15","Pacific","HI"
"0",-566815.62317714,-2095794.70729655,100,FALSE,"6","0.6","Hawaii",1,"15","Pacific","HI"
"0",-553545.37534977,-2096897.46984695,101,FALSE,"6","0.6","Hawaii",1,"15","Pacific","HI"
"0",-541447.24177389,-2107750.27490424,102,FALSE,"6","0.6","Hawaii",1,"15","Pacific","HI"
"0",-541556.83410532,-2113123.34237197,103,FALSE,"6","0.6","Hawaii",1,"15","Pacific","HI"
"0",-548193.36290568,-2118866.52932644,104,FALSE,"6","0.6","Hawaii",1,"15","Pacific","HI"
"0",-556382.1804346,-2119093.86881986,105,FALSE,"6","0.6","Hawaii",1,"15","Pacific","HI"
"0",-559828.65547465,-2111633.12256486,106,FALSE,"6","0.6","Hawaii",1,"15","Pacific","HI"
"0",-559590.80668313,-2107166.72847261,107,FALSE,"6","0.6","Hawaii",1,"15","Pacific","HI"
"0",-567769.21841204,-2101099.73127714,108,FALSE,"6","0.6","Hawaii",1,"15","Pacific","HI"
"0",-566815.62317714,-2095794.70729655,109,FALSE,"6","0.6","Hawaii",1,"15","Pacific","HI"
"0",-891370.5471996,-1939876.68964215,110,FALSE,"7","0.7","Hawaii",1,"15","Pacific","HI"
"0",-888753.27832022,-1942030.29312776,111,FALSE,"7","0.7","Hawaii",1,"15","Pacific","HI"
"0",-892081.0953603,-1949736.20511863,112,FALSE,"7","0.7","Hawaii",1,"15","Pacific","HI"
"0",-899746.79501598,-1954151.76470947,113,FALSE,"7","0.7","Hawaii",1,"15","Pacific","HI"
"0",-902259.86924274,-1961961.18401808,114,FALSE,"7","0.7","Hawaii",1,"15","Pacific","HI"
"0",-906432.96060333,-1960500.08541029,115,FALSE,"7","0.7","Hawaii",1,"15","Pacific","HI"
"0",-905717.16072157,-1950642.25201764,116,FALSE,"7","0.7","Hawaii",1,"15","Pacific","HI"
"0",-895850.08772291,-1943809.87105739,117,FALSE,"7","0.7","Hawaii",1,"15","Pacific","HI"
"0",-891370.5471996,-1939876.68964215,118,FALSE,"7","0.7","Hawaii",1,"15","Pacific","HI"
"1",-1632776.94949941,590440.56650534,119,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1636961.38406148,592035.56509131,120,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1639546.93370123,581112.11637072,121,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1635144.33582041,571825.16728104,122,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1643611.19663886,582947.50167383,123,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1643110.72708704,591750.04240554,124,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1639407.1739639,595729.7046384,125,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1632265.64224608,592790.92667796,126,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1629059.16947918,596895.75734651,127,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1638150.68023493,614135.86214556,128,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1645391.24004222,616121.43956808,129,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1645031.53153615,625550.99211753,130,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1637859.00600509,626290.90636732,131,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1633851.47664759,618034.95165961,132,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1630268.72526276,617423.64901771,133,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1629358.4257873,628534.01593994,134,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1622782.98891897,631273.86190601,135,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1625598.98420723,636684.86041924,136,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1625955.12519697,645350.14758581,137,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1623793.95573621,650118.55028386,138,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1634903.03657049,658691.16164757,139,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1635376.10979647,671363.50033379,140,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1638774.6007133,677154.08201418,141,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1633170.99122914,676073.11237114,142,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1633207.21265616,681231.87461158,143,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1500522.19166001,643374.45465222,144,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1359312.58986623,606969.39167313,145,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1313960.14754748,596107.29958518,146,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1260109.83097468,583726.60993478,147,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1231311.09544034,577334.89855344,148,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1235058.92347198,559635.67427844,149,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1255008.57845094,473386.65290832,150,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1256724.02478666,465168.62278765,151,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1271724.46070383,398682.0488632,152,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1274237.53186013,387451.00666689,153,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1277466.49790947,372228.96454378,154,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1291431.49542972,308594.16312912,155,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
